Year,Month,Visitors,Average high temperature,Average low temperature,Average temperature,extra vacation,Island,Country
2012,9,129109.387,72.2,56.5,64.4,1,Molokai,Japan
2012,10,106329.7245,73.2,57,65.1,1,Molokai,Japan
2012,11,85284.90123,71.8,54.7,63.25,2,Molokai,Japan
2012,12,18515.98502,70.5,54.6,62.55,2,Molokai,Japan
2013,1,116151.7328,68.6,52.8,60.7,2,Molokai,Japan
2013,2,67163.44012,68.8,50.3,59.55,1,Molokai,Japan
2013,3,49570.30675,67.7,51.3,59.5,0,Molokai,Japan
2013,4,124576.9046,67.6,51.9,59.75,1,Molokai,Japan
2013,5,173828.7165,71.1,56.3,63.7,0,Molokai,Japan
2013,6,70710.51963,70.2,54.8,62.5,1,Molokai,Japan
2013,7,38475.90118,74.4,57.9,66.15,0,Molokai,Japan
2013,8,56956.68492,74.9,57,65.95,0,Molokai,Japan
2013,9,148916.7306,75.6,58.2,66.9,1,Molokai,Japan
2013,10,19073.85257,73.2,58.1,65.65,1,Molokai,Japan
2013,11,39821.06671,62.2,49,55.6,2,Molokai,Japan
2013,12,195047.8,63.4,49.7,56.55,2,Molokai,Japan
2014,1,220719.6027,67.4,52.7,60.05,2,Molokai,Japan
2014,2,281938.3841,69.3,55.4,62.35,1,Molokai,Japan
2014,3,212576.0574,68.9,54,61.45,0,Molokai,Japan
2014,4,147481.8508,70.6,54.3,62.45,1,Molokai,Japan
2014,5,60016.1727,71.1,56.3,63.7,0,Molokai,Japan
2014,6,134242.3099,71.3,54.4,62.85,1,Molokai,Japan
2014,7,112442.2777,75.2,58.4,66.8,0,Molokai,Japan
2014,8,305591.9988,76.4,58.4,67.4,0,Molokai,Japan
2014,9,278794.6442,65.6,51.6,58.6,1,Molokai,Japan
2014,10,11010.7022,74.2,59.4,66.8,1,Molokai,Japan
2014,11,109435.3199,71.9,56.5,64.2,2,Molokai,Japan
2014,12,58243.06575,67.9,51,59.45,2,Molokai,Japan
2015,1,67477.39432,62.9,48.2,55.55,2,Molokai,Japan
2015,2,114259.6023,68.8,53.9,61.35,1,Molokai,Japan
2015,3,313648.3342,68,52.5,60.25,0,Molokai,Japan
2015,4,98202.79671,72.2,55,63.6,1,Molokai,Japan
2015,5,187265.9887,65.6,51.5,58.55,0,Molokai,Japan
2015,6,721222.7055,73.1,55.5,64.3,1,Molokai,Japan
2015,7,37298.0959,75.5,60.3,67.9,0,Molokai,Japan
2015,8,98732.60525,77,62.9,69.95,0,Molokai,Japan
2015,9,185186.846,73.4,60.4,66.9,1,Molokai,Japan
2015,10,33778.42756,75.3,59.5,67.4,1,Molokai,Japan
2015,11,136654.032,71.6,56.2,63.9,2,Molokai,Japan
2015,12,109095.7598,50.1,38.7,44.4,2,Molokai,Japan
2007,1,220999.2531,80.9,68.8,74.85,2,Molokai,US_East
2007,2,215508.6738,80.2,66.7,73.45,1,Molokai,US_East
2007,3,230057.4949,80.5,67.9,74.2,0,Molokai,US_East
2007,4,200749.8464,83.6,69.7,76.65,1,Molokai,US_East
2007,5,194114.5983,85,71.6,78.3,0,Molokai,US_East
2007,6,244923.6703,87.3,74.1,80.7,1,Molokai,US_East
2007,7,245822.7895,88,75.2,81.6,0,Molokai,US_East
2007,8,219839.8726,88.3,75.8,82.05,0,Molokai,US_East
2007,9,216397.588,88.2,74.9,81.55,1,Molokai,US_East
2007,10,215730.8799,86.3,74,80.15,1,Molokai,US_East
2007,11,164684.4647,82.7,70.5,76.6,2,Molokai,US_East
2007,12,220705.0537,80,71.1,75.55,2,Molokai,US_East
2008,1,239733.4545,79.5,67.6,73.55,2,Molokai,US_East
2008,2,222349.5939,81,68.4,74.7,1,Molokai,US_East
2008,3,222111.8581,83.8,70.7,77.25,0,Molokai,US_East
2008,4,169010.2433,83.7,70.7,77.2,1,Molokai,US_East
2008,5,182892.9964,85.5,72.9,79.2,0,Molokai,US_East
2008,6,195513.4577,86.8,74.1,80.45,1,Molokai,US_East
2008,7,202716.2377,88.9,75.5,82.2,0,Molokai,US_East
2008,8,166084.8201,88.4,74.8,81.6,0,Molokai,US_East
2008,9,128651.0329,87.4,73.5,80.45,1,Molokai,US_East
2008,10,133965.0724,85.6,73.7,79.65,1,Molokai,US_East
2008,11,110073.2482,83.2,71.3,77.25,2,Molokai,US_East
2008,12,125307.3914,83.2,71.3,77.25,2,Molokai,US_East
2009,1,185268.9349,66.9,52.7,59.8,2,Molokai,US_East
2009,2,141206.6237,66.9,51.4,59.15,1,Molokai,US_East
2009,3,139632.8688,66.7,52.2,59.45,0,Molokai,US_East
2009,4,121868.4323,68.2,53.5,60.85,1,Molokai,US_East
2009,5,128652.001,70.2,56.7,63.45,0,Molokai,US_East
2009,6,145422.248,73.9,51.8,62.85,1,Molokai,US_East
2009,7,145655.3756,74.5,58.8,66.65,0,Molokai,US_East
2009,8,120452.8858,76.2,58.9,67.55,0,Molokai,US_East
2009,9,113679.2377,75.6,58,66.8,1,Molokai,US_East
2009,10,114384.128,75.1,59.8,67.45,1,Molokai,US_East
2009,11,94937.12376,72.5,56.1,64.3,2,Molokai,US_East
2009,12,127642.208,70.1,53.7,61.9,2,Molokai,US_East
2010,1,149602.7365,69.2,54,61.6,2,Molokai,US_East
2010,2,141176.0589,68,51.7,59.85,1,Molokai,US_East
2010,3,143190.6738,69.1,52.6,60.85,0,Molokai,US_East
2010,4,112184.5122,69.7,53.4,61.55,1,Molokai,US_East
2010,5,105735.6366,71.6,55.4,63.5,0,Molokai,US_East
2010,6,168293.4211,73.3,56,64.65,1,Molokai,US_East
2010,7,155369.1947,74.2,56.5,65.35,0,Molokai,US_East
2010,8,118000,74.3,56.7,65.5,0,Molokai,US_East
2010,9,98170.76427,74.3,56.7,65.5,1,Molokai,US_East
2010,10,101775.2112,74,57,65.5,1,Molokai,US_East
2010,11,102600,72.1,55.9,64,2,Molokai,US_East
2010,12,130178.4143,70,55.4,62.7,2,Molokai,US_East
2011,1,174997.5599,67.8,53.1,60.45,2,Molokai,US_East
2011,2,151348.4722,68.2,54.7,61.45,1,Molokai,US_East
2011,3,234589.2486,69.8,54.5,62.15,0,Molokai,US_East
2011,4,95831.91057,69.7,55.3,62.5,1,Molokai,US_East
2011,5,107325.7629,71.5,56.6,64.05,0,Molokai,US_East
2011,6,151748.9342,72.1,56.4,64.25,1,Molokai,US_East
2011,7,132374.5792,73.6,56.5,65.05,0,Molokai,US_East
2011,8,101378.0115,74.6,57.1,65.85,0,Molokai,US_East
2011,9,100555.662,74.2,56.7,65.45,1,Molokai,US_East
2011,10,109548.5821,72.9,56.2,64.55,1,Molokai,US_East
2011,11,99882.62929,71,55.5,63.25,2,Molokai,US_East
2011,12,243625.5067,69.4,53.6,61.5,2,Molokai,US_East
2012,1,158159.0224,69.8,53.4,61.6,2,Molokai,US_East
2012,2,136488.1751,65.9,50.6,58.25,1,Molokai,US_East
2012,3,132916.754,68.8,53,60.9,0,Molokai,US_East
2012,4,110667.3916,69.6,53.3,61.45,1,Molokai,US_East
2012,5,108412.8088,71.4,54.1,62.75,0,Molokai,US_East
2012,6,137396.3314,71.5,55.5,63.5,1,Molokai,US_East
2012,7,133146.8356,72.6,56.2,64.4,0,Molokai,US_East
2012,8,114916.1243,74.5,57.2,65.85,0,Molokai,US_East
2012,9,112541.0788,72.2,56.5,64.4,1,Molokai,US_East
2012,10,116951.0403,73.2,57,65.1,1,Molokai,US_East
2012,11,97429.07293,71.8,54.7,63.25,2,Molokai,US_East
2012,12,132754.8081,70.5,54.6,62.55,2,Molokai,US_East
2013,1,162754.9757,68.6,52.8,60.7,2,Molokai,US_East
2013,2,137078.5941,68.8,50.3,59.55,1,Molokai,US_East
2013,3,123012.1789,67.7,51.3,59.5,0,Molokai,US_East
2013,4,97128.98668,67.6,51.9,59.75,1,Molokai,US_East
2013,5,131871.0145,71.1,56.3,63.7,0,Molokai,US_East
2013,6,137048.3763,70.2,54.8,62.5,1,Molokai,US_East
2013,7,155328.4265,74.4,57.9,66.15,0,Molokai,US_East
2013,8,109279.085,74.9,57,65.95,0,Molokai,US_East
2013,9,127343.3966,75.6,58.2,66.9,1,Molokai,US_East
2013,10,103419.4559,73.2,58.1,65.65,1,Molokai,US_East
2013,11,103648.037,62.2,49,55.6,2,Molokai,US_East
2013,12,152621.9486,63.4,49.7,56.55,2,Molokai,US_East
2014,1,164650.2288,67.4,52.7,60.05,2,Molokai,US_East
2014,2,139682.31,69.3,55.4,62.35,1,Molokai,US_East
2014,3,127764.8649,68.9,54,61.45,0,Molokai,US_East
2014,4,109446.6893,70.6,54.3,62.45,1,Molokai,US_East
2014,5,155613.5065,71.1,56.3,63.7,0,Molokai,US_East
2014,6,153398.5036,71.3,54.4,62.85,1,Molokai,US_East
2014,7,161289.8024,75.2,58.4,66.8,0,Molokai,US_East
2014,8,111512.8571,76.4,58.4,67.4,0,Molokai,US_East
2014,9,135443.5637,65.6,51.6,58.6,1,Molokai,US_East
2014,10,153785.6232,74.2,59.4,66.8,1,Molokai,US_East
2014,11,108632.0496,71.9,56.5,64.2,2,Molokai,US_East
2014,12,181145.2719,67.9,51,59.45,2,Molokai,US_East
2015,1,206458.7694,62.9,48.2,55.55,2,Molokai,US_East
2015,2,224838.8548,68.8,53.9,61.35,1,Molokai,US_East
2015,3,218149.5698,68,52.5,60.25,0,Molokai,US_East
2015,4,110214.3973,72.2,55,63.6,1,Molokai,US_East
2015,5,139585.3256,65.6,51.5,58.55,0,Molokai,US_East
2015,6,220958.7272,73.1,55.5,64.3,1,Molokai,US_East
2015,7,178657.4213,75.5,60.3,67.9,0,Molokai,US_East
2015,8,133249.7314,77,62.9,69.95,0,Molokai,US_East
2015,9,95806.58496,73.4,60.4,66.9,1,Molokai,US_East
2015,10,116484.3048,75.3,59.5,67.4,1,Molokai,US_East
2015,11,93447.61887,71.6,56.2,63.9,2,Molokai,US_East
2015,12,152329.4268,50.1,38.7,44.4,2,Molokai,US_East
